,Gu,Dong,Name,Date,Price,Area,Floor,Address,Year,Month,Interest Rate,Jeonse Index,Total Population,Children,Adolescent,Youth,Middle-Aged,Old Age,Consumption,major,Building Year,Longitude,Latitude,Nearest Medical Center,Distance to MC,Nearest Station,Distance to NS,Elementary Schools Num,High Schools Num,Market Num,Hospital Num,Park Presence,Nearby Hangang,Gu_encoding,Dong_encoding
1832,동작구,흑석동,우리유앤미,20240122,68000,59.66,3,동작구 흑석동 0329-0000,2024,202401,3.5,54.0,30013,0.100556426,0.120181255,0.230666711,0.387898577,0.160697031,6.318370097,0,21,126.9596386,37.5006672,중앙대학교병원,0.7196860583126845,상도,0.8432643429792552,2,0,2,1,1,0,12,94
1833,성북구,정릉동,대우,20240122,57000,84.83,13,성북구 정릉동 1021-0000,2024,202401,3.5,54.0,77874,0.0690217531,0.132624496,0.209928859,0.388101292,0.2003236,6.243843159,0,23,127.0034409,37.6180326,의료법인성화의료재단대한병원,2.5745348990122396,북한산보국문,0.3513558316002917,1,0,1,0,0,0,17,88
1834,동작구,흑석동,중앙궁전빌라트,20240122,70000,121.68,4,동작구 흑석동 0191-0008,2024,202401,3.5,54.0,30013,0.100556426,0.120181255,0.230666711,0.387898577,0.160697031,6.318370097,0,24,126.9589697,37.5082551,중앙대학교병원,0.207673266873174,상도,0.919732944084765,5,0,1,2,1,1,12,95
1835,노원구,중계동,주공4,20240122,70000,76.51,10,노원구 중계동 0358-0002,2024,202401,3.5,54.0,100880,0.0880452022,0.164442902,0.15537272,0.429391356,0.162747819,6.329893618,0,33,127.0769392,37.6553679,인제대학교상계백병원,1.4319268316421365,중계,0.5541156369244604,4,6,9,4,1,0,9,128
1836,은평구,응암동,우성,20240122,51500,64.62,12,은평구 응암동 0694-0001,2024,202401,3.5,54.0,83476,0.0930207485,0.102496526,0.23798457,0.389057933,0.177440222,6.133962743,0,36,126.9181556,37.5839546,의료법인동신의료재단동신병원,1.6544565138575114,디지털미디어시티,1.0687419877318396,3,0,0,2,1,0,22,61
1837,성북구,종암동,종암에스케이,20240122,72000,84.72,17,성북구 종암동 0104-0001,2024,202401,3.5,54.0,37609,0.0805126433,0.133664814,0.210242229,0.395224547,0.180355766,6.243843159,0,25,127.0369925,37.6011937,경희대학교병원,1.5399013178995506,고려대(종암),0.4543027199732125,1,1,4,7,1,0,17,89
1838,동작구,대방동,아데나339,20240122,15000,15.36,6,동작구 대방동 0515-0000,2024,202401,3.5,54.0,35667,0.0718591415,0.143802394,0.250932234,0.380772142,0.152634087,6.318370097,0,12,126.9289299,37.5127242,성애의료재단성애병원,0.5836608750610158,대방,0.2920878108456568,2,1,8,7,1,0,12,96
1839,강북구,미아동,젬스톤타운,20240122,47000,78.09,3,강북구 미아동 0103-0183,2024,202401,3.5,54.0,127024,0.0665307343,0.114088676,0.200780955,0.414779884,0.203811878,5.830852328,0,18,127.0334034,37.6175154,의료법인성화의료재단대한병원,2.208878521611586,삼양사거리,1.2340634913445996,2,0,7,4,1,0,3,35
1840,송파구,오금동,송파호반베르디움더퍼스트,20240122,115000,101.46,2,송파구 오금동 0619-0000,2024,202401,3.5,54.0,37415,0.0818922892,0.113537351,0.218976346,0.407991447,0.177602566,7.869572646,1,6,127.1398164,37.5055716,경찰병원,1.7640575609537381,오금,0.4968508558006477,1,1,1,4,1,0,18,144
1841,마포구,상수동,래미안밤섬리베뉴Ⅱ,20240122,143000,84.82,3,마포구 상수동 0398-0000,2024,202401,3.5,54.0,7412,0.0744738262,0.133971937,0.3283864,0.330005397,0.133162439,7.625313276,2,10,126.9272237,37.5466455,연세대학교의과대학세브란스병원,2.0970937015126396,광흥창(서강),0.3703122176479049,1,0,1,4,1,0,13,96
1842,용산구,이촌동,점보,20240122,180000,177.62,17,용산구 이촌동 0300-0010,2024,202401,3.5,54.0,32810,0.108137763,0.11578787,0.195214874,0.402560195,0.178299299,7.122794962,0,50,126.9787128,37.5180562,중앙대학교병원,1.997279550706814,이촌,0.60801612481452,1,1,3,1,1,1,21,28
1843,노원구,월계동,미성,20240122,64000,50.14,10,노원구 월계동 0013-0000,2024,202401,3.5,54.0,74540,0.0725784814,0.112999732,0.204561309,0.393332439,0.216514623,6.329893618,0,38,127.0654304,37.6245945,노원을지대학교병원,1.3776431272352574,광운대,0.3089797890029896,3,1,4,2,1,0,9,129
1844,동작구,사당동,래미안로이파크,20240122,143000,84.98,3,동작구 사당동 1159-0000,2024,202401,3.5,54.0,96726,0.0673035172,0.0927568596,0.293261377,0.360957757,0.185699812,6.318370097,2,6,126.9732622,37.4885284,중앙대학교병원,2.3372223599605095,남성,0.36821888374169565,2,1,13,6,1,0,12,97
1845,성북구,장위동,꿈의숲아이파크,20240122,86300,59.1,6,성북구 장위동 0323-0000,2024,202401,3.5,54.0,51957,0.0878803626,0.108185615,0.224185384,0.402082491,0.177666147,6.243843159,1,2,127.0489922,37.6187077,노원을지대학교병원,2.704206422079302,돌곶이,1.147665156110886,4,0,0,1,1,0,17,90
1846,동작구,사당동,사당자이,20240122,73500,59.89,7,동작구 사당동 1139-0000,2024,202401,3.5,54.0,96726,0.0673035172,0.0927568596,0.293261377,0.360957757,0.185699812,6.318370097,2,25,126.9624556,37.4887163,중앙대학교병원,2.046572471604972,봉천,0.47155132369221897,3,0,3,3,1,0,12,98
1847,관악구,봉천동,미래,20240122,49500,66.6,4,관악구 봉천동 1654-0014,2024,202401,3.5,54.0,221702,0.0544018547,0.117820317,0.345558452,0.32166151,0.160557866,6.374571906,0,19,126.9699252,37.474955,의료법인서울효천의료재단 에이치플러스양지병원,3.4579238149019305,사당,0.842432950800068,1,0,2,5,1,0,5,52
1848,성동구,옥수동,래미안 옥수 리버젠,20240122,175000,84.73,14,성동구 옥수동 0561-0000,2024,202401,3.5,54.0,25382,0.111890316,0.0812780711,0.256165787,0.389291624,0.161374202,7.310219689,2,12,127.0138616,37.5449676,순천향대학교 부속 서울병원,1.4912470827061863,옥수,0.6470297333950954,3,1,5,2,1,0,16,87
1849,송파구,잠실동,잠실엘스,20240122,227000,84.8,8,송파구 잠실동 0019-0000,2024,202401,3.5,54.0,105918,0.104354312,0.136029759,0.214524443,0.397779414,0.14730263,7.869572646,0,16,127.0793472,37.5141173,혜민병원,2.386818205373235,종합운동장,0.790612182370021,1,3,8,2,1,0,18,145
1850,강서구,화곡동,강서아이파크,20240122,59500,82.09,6,강서구 화곡동 0980-0021,2024,202401,3.5,54.0,217278,0.0664632406,0.100069957,0.285293495,0.378694576,0.16947413,7.385394433,1,19,126.84909,37.5505518,부민병원,0.7291006607497406,화곡,0.40757370314212904,2,2,0,2,1,0,4,94
1851,중랑구,신내동,라이프미성,20240122,36000,59.6,1,중랑구 신내동 0487-0000,2024,202401,3.5,54.0,57327,0.0838173984,0.113332287,0.200481448,0.405969264,0.196364715,6.258485261,0,32,127.0989606,37.6029519,의료법인풍산의료재단동부제일병원,0.9224151875496122,망우,0.7943016227352766,5,0,6,10,1,0,25,57
1852,관악구,봉천동,미래,20240122,49500,66.6,4,관악구 봉천동 1654-0014,2024,202401,3.5,54.0,221702,0.0544018547,0.117820317,0.345558452,0.32166151,0.160557866,6.374571906,0,19,126.9699252,37.474955,의료법인서울효천의료재단 에이치플러스양지병원,3.4579238149019305,사당,0.842432950800068,1,0,2,5,1,0,5,53
1853,강남구,역삼동,역삼래미안,20240122,190000,59.4,7,강남구 역삼동 0757-0000,2024,202401,3.5,54.0,70497,0.0711661489,0.125154262,0.322368328,0.379377846,0.101933416,8.94471406,2,19,127.0500652,37.4975229,연세대학교의과대학강남세브란스병원,0.6201510554810277,한티,0.23048075260315753,3,6,15,10,1,0,1,119
1854,중랑구,묵동,신내,20240122,35000,39.84,2,중랑구 묵동 0013-0000,2024,202401,3.5,54.0,51722,0.0695642087,0.113008004,0.231816248,0.399172499,0.186419705,6.258485261,0,28,127.0848838,37.6164137,서울특별시서울의료원,1.228263224131174,화랑대(서울여대입구),1.415136859034125,2,0,3,5,1,0,25,58
1855,강남구,개포동,디에이치 퍼스티어 아이파크,20240122,301198,85.0,23,강남구 개포동 0660-0001,2024,202401,3.5,54.0,80274,0.105202183,0.121620948,0.211089518,0.399930239,0.162157112,8.94471406,2,2024,127.0588788,37.4831417,연세대학교의과대학강남세브란스병원,1.5441301494782078,구룡,0.6514633132698963,3,5,7,0,1,0,1,120
1856,강북구,수유동,수유벽산1차,20240122,65500,84.95,5,강북구 수유동 0205-0000,2024,202401,3.5,54.0,101509,0.0529903752,0.10040489,0.219330306,0.400476805,0.226797624,5.830852328,0,31,127.0190095,37.6423835,의료법인성화의료재단대한병원,0.833623063196099,수유(강북구청),0.15383384926120822,1,0,8,8,1,0,3,36
1857,강서구,등촌동,등촌동아이파크,20240122,88800,85.0,14,강서구 등촌동 0715-0000,2024,202401,3.5,54.0,73652,0.0645196329,0.092475425,0.30608809,0.357478412,0.17943844,7.385394433,1,20,126.860258,37.5439099,부민병원,1.6652167739020698,화곡,1.439048739811874,3,2,4,3,1,0,4,95
1858,노원구,상계동,중계센트럴파크,20240123,80000,84.75,9,노원구 상계동 1322-0000,2024,202401,3.5,54.0,197373,0.0755675802,0.116272236,0.217324558,0.406073779,0.184761847,6.329893618,0,8,127.0596902,37.6431813,인제대학교상계백병원,0.6719559948705522,녹천,0.817103281148606,4,4,10,4,1,0,9,130
1859,양천구,신정동,신트리1,20240123,71000,59.73,12,양천구 신정동 1259-0000,2024,202401,3.5,54.0,171868,0.0916924617,0.140805735,0.189552447,0.418710871,0.159232667,6.508188939,0,25,126.8536779,37.5140222,서울특별시서남병원,1.8259932947422475,신정네거리,0.6161133936209646,4,3,1,1,1,0,19,107
1860,양천구,신정동,신트리1,20240123,71000,59.73,12,양천구 신정동 1259-0000,2024,202401,3.5,54.0,1538,0.0975292588,0.11313394,0.254226268,0.407022107,0.128088426,6.508188939,0,25,126.8536779,37.5140222,서울특별시서남병원,1.8259932947422475,신정네거리,0.6161133936209646,4,3,1,1,1,0,19,108
1861,강동구,천호동,태천해오름아파트,20240123,62000,84.92,1,강동구 천호동 0052-0017,2024,202401,3.5,54.0,84813,0.0570195607,0.0840083478,0.286182543,0.386226168,0.186563381,6.780687751,0,22,127.1405722,37.5419267,성심의료재단강동성심병원,0.8097715905429099,길동,0.5377066748923629,4,1,6,12,1,0,2,103
1862,노원구,상계동,상계주공5(저층),20240123,46000,31.98,3,노원구 상계동 0721-0000,2024,202401,3.5,54.0,197373,0.0755675802,0.116272236,0.217324558,0.406073779,0.184761847,6.329893618,0,37,127.0646569,37.6527843,인제대학교상계백병원,0.48664181436214926,마들,0.2442697661648492,3,6,26,10,1,0,9,131
1863,성동구,마장동,마장동중앙하이츠,20240123,70000,60.0,1,성동구 마장동 0819-0000,2024,202401,3.5,54.0,21494,0.0608076673,0.131525077,0.264352843,0.364659905,0.178654508,7.310219689,0,25,127.0391282,37.5654051,한양대학교병원,0.7911754673687618,마장,0.4287718252294109,2,0,6,8,1,0,16,88
1864,양천구,목동,목동신시가지7,20240123,142500,53.88,13,양천구 목동 0925-0000,2024,202401,3.5,54.0,145375,0.0970868444,0.14999828,0.203198624,0.417472055,0.132244196,6.508188939,0,38,126.8678562,37.5288326,홍익병원,0.37223007692540366,목동,0.43876861907954945,2,2,14,10,1,0,19,109
1865,성동구,옥수동,래미안 옥수 리버젠,20240123,273900,134.13,20,성동구 옥수동 0561-0000,2024,202401,3.5,54.0,25382,0.111890316,0.0812780711,0.256165787,0.389291624,0.161374202,7.310219689,2,12,127.0138616,37.5449676,순천향대학교 부속 서울병원,1.4912470827061863,옥수,0.6470297333950954,3,1,5,2,1,0,16,89
1866,금천구,독산동,한신아파트,20240123,61000,89.46,6,금천구 독산동 1093-0004,2024,202401,3.5,54.0,102304,0.0624609008,0.0854414295,0.30162066,0.384051455,0.166425555,7.518663296,0,33,126.8880318,37.456529,희명병원,1.1101808219546954,금천구청,0.5445196023156214,1,0,4,2,1,0,8,25
1867,서초구,반포동,래미안원베일리,20240123,495000,101.97,16,서초구 반포동 0001-0001,2024,202401,3.5,54.0,76240,0.127662644,0.14114638,0.200472193,0.397704617,0.133001049,8.125860962,2,1,126.9973228,37.5068066,학교법인가톨릭학원가톨릭대학교서울성모병원,0.8581628588190775,고속터미널,0.36770773924083827,4,2,9,0,1,0,15,66
1868,금천구,독산동,독산주공14단지,20240123,32000,38.64,15,금천구 독산동 1088-0000,2024,202401,3.5,54.0,102304,0.0624609008,0.0854414295,0.30162066,0.384051455,0.166425555,7.518663296,0,34,126.8864809,37.4600966,희명병원,1.3368238458496644,독산,0.7543508506540786,1,0,4,2,1,0,8,26
1869,용산구,이촌동,동부센트레빌,20240123,220000,100.92,8,용산구 이촌동 0418-0000,2024,202401,3.5,54.0,32810,0.108137763,0.11578787,0.195214874,0.402560195,0.178299299,7.122794962,0,23,126.9665211,37.5211979,중앙대학교병원,1.649717048259131,이촌,0.591780571903393,1,0,6,0,1,1,21,29
1870,금천구,독산동,한신아파트,20240123,61500,89.46,6,금천구 독산동 1093-0004,2024,202401,3.5,54.0,102304,0.0624609008,0.0854414295,0.30162066,0.384051455,0.166425555,7.518663296,0,33,126.8880318,37.456529,희명병원,1.1101808219546954,금천구청,0.5445196023156214,1,0,4,2,1,0,8,27
1871,강남구,수서동,신동아,20240123,89000,33.18,5,강남구 수서동 0736-0000,2024,202401,3.5,54.0,21806,0.0755755297,0.0813537559,0.201504173,0.374300651,0.26726589,8.94471406,0,32,127.0984502,37.4870772,삼성서울병원,1.0505394202884686,수서,0.25731039956055196,1,1,2,1,1,0,1,121
1872,광진구,자양동,로얄동아,20240123,83700,59.91,11,광진구 자양동 0644-0000,2024,202401,3.5,54.0,92572,0.0693298189,0.107062611,0.264896513,0.389167351,0.169532904,6.429904783,0,25,127.0814136,37.5282061,혜민병원,0.813743767969997,종합운동장,1.4044201723711447,2,3,3,2,1,1,6,39
1873,서초구,반포동,디에이치반포라클라스,20240123,325000,84.97,28,서초구 반포동 1343-0000,2024,202401,3.5,54.0,76240,0.127662644,0.14114638,0.200472193,0.397704617,0.133001049,8.125860962,2,3,127.0140072,37.500667,학교법인가톨릭학원가톨릭대학교서울성모병원,0.828284772145711,고속터미널,1.2548713534347649,3,1,16,6,1,0,15,67
1874,노원구,공릉동,태강아파트(아이파크),20240123,48000,49.6,7,노원구 공릉동 0081-0000,2024,202401,3.5,54.0,77249,0.0795609005,0.151277039,0.231446362,0.377351163,0.160364535,6.329893618,1,25,127.0831983,37.6235,한국원자력의학원원자력병원,0.5927818116423728,화랑대(서울여대입구),0.8748401450115759,2,1,2,6,1,0,9,132
1875,양천구,신월동,목동센트럴아이파크위브1단지,20240123,105000,84.98,14,양천구 신월동 1075-0000,2024,202401,3.5,54.0,118305,0.0761421749,0.101145345,0.214014623,0.409154305,0.1995351,6.508188939,1,4,126.8419139,37.5165972,서울특별시서남병원,0.9270087900682328,신정네거리,1.0193398330082797,4,2,0,3,1,0,19,110
1876,은평구,신사동,은평 신사 효성해링턴 플레이스,20240123,88930,50.0,23,은평구 신사동 0019-0190,2024,202401,3.5,54.0,10830,0.0694367498,0.111265005,0.275900277,0.36611265,0.177285319,6.133962743,0,2024,126.9087339,37.5981266,의료법인청구성심병원,2.6944329195762564,새절(신사),0.31032944056978856,4,0,1,5,1,0,22,62
1877,은평구,신사동,은평 신사 효성해링턴 플레이스,20240123,88930,50.0,23,은평구 신사동 0019-0190,2024,202401,3.5,54.0,45322,0.0631260756,0.105070385,0.232756719,0.402961034,0.196085786,6.133962743,0,2024,126.9087339,37.5981266,의료법인청구성심병원,2.6944329195762564,새절(신사),0.31032944056978856,4,0,1,5,1,0,22,63
1878,관악구,봉천동,봉천우성,20240123,65000,59.76,17,관악구 봉천동 1706-0000,2024,202401,3.5,54.0,221702,0.0544018547,0.117820317,0.345558452,0.32166151,0.160557866,6.374571906,0,24,126.9595374,37.4849761,의료법인서울효천의료재단 에이치플러스양지병원,2.383459659581106,봉천,0.37515680799678597,4,0,7,5,1,0,5,54
1879,구로구,개봉동,개봉동현대아이파크,20240123,91000,84.98,19,구로구 개봉동 0489-0000,2024,202401,3.5,54.0,82340,0.0725649745,0.096478018,0.216383289,0.401797425,0.212776293,7.212296533,2,18,126.8597949,37.4900724,구로성심병원,1.2118952719320057,개봉,0.5383754576486723,1,0,6,1,1,0,7,100
1880,동대문구,전농동,래미안크레시티,20240123,97800,59.99,3,동대문구 전농동 0690-0000,2024,202401,3.5,54.0,50206,0.0797713421,0.114587898,0.219057483,0.399155479,0.187427797,6.662840572,2,10,127.0506837,37.5762905,서울성심병원,0.8816828210908649,청량리역,0.5392877848998696,2,0,9,5,1,0,11,83
1881,마포구,성산동,성산시영(대우),20240123,90000,50.03,10,마포구 성산동 0446-0000,2024,202401,3.5,54.0,47574,0.0574053054,0.111678648,0.310442679,0.357253962,0.163219406,7.625313276,0,38,126.9019114,37.5721263,의료법인동신의료재단동신병원,3.214436389228627,마포구청,0.7640150586748886,2,1,6,5,1,0,13,97
1882,송파구,잠실동,레이크팰리스,20240123,167000,59.97,18,송파구 잠실동 0044-0000,2024,202401,3.5,54.0,105918,0.104354312,0.136029759,0.214524443,0.397779414,0.14730263,7.869572646,0,18,127.0930269,37.508434,삼성서울병원,2.284392474932876,송파나루,0.370530362060084,3,4,11,6,1,0,18,146
1883,강남구,대치동,"쌍용대치아파트1동,2동,3동,5동,6동",20240123,308000,128.03,4,강남구 대치동 0066-0000,2024,202401,3.5,54.0,80548,0.102634454,0.187478274,0.162474549,0.426540696,0.120859612,8.94471406,0,41,127.0711932,37.4980806,재단법인베스티안재단베스티안서울병원,1.2285482172351496,잠실새내,0.7349324122330132,2,6,10,2,1,0,1,122
1884,관악구,봉천동,은천2단지아파트,20240123,55500,49.95,7,관악구 봉천동 1707-0001,2024,202401,3.5,54.0,221702,0.0544018547,0.117820317,0.345558452,0.32166151,0.160557866,6.374571906,0,24,126.964559,37.4699875,의료법인서울효천의료재단 에이치플러스양지병원,3.24156008858065,사당,1.5645760534990731,0,0,0,1,1,0,5,55
1885,도봉구,방학동,벽산아파트1,20240123,46000,84.96,5,도봉구 방학동 0275-0000,2024,202401,3.5,54.0,72279,0.0689550215,0.109782925,0.182694835,0.420122027,0.218431356,5.796132824,0,33,127.0320168,37.6602644,의료법인한전의료재단 한일병원,1.5951697984804238,쌍문,1.4159843667448544,4,0,3,10,1,0,10,69
1886,노원구,상계동,상계주공13(고층),20240123,34500,45.9,7,노원구 상계동 0637-0000,2024,202401,3.5,54.0,197373,0.0755675802,0.116272236,0.217324558,0.406073779,0.184761847,6.329893618,0,35,127.0622752,37.667675,인제대학교상계백병원,2.1244165430463173,상계,1.2411705480668345,4,2,3,1,1,0,9,133
1887,구로구,구로동,럭키,20240123,53500,56.11,5,구로구 구로동 1257-0000,2024,202401,3.5,54.0,114035,0.0621212785,0.0943569957,0.280115754,0.379453677,0.183952295,7.212296533,0,32,126.8940682,37.4920242,명지성모병원,0.5006095780222694,대림(구로구청),0.16927371184856693,3,0,3,7,1,0,7,101
1888,성동구,마장동,세림,20240123,69500,40.86,15,성동구 마장동 0784-0000,2024,202401,3.5,54.0,21494,0.0608076673,0.131525077,0.264352843,0.364659905,0.178654508,7.310219689,0,38,127.0450272,37.564991,한양대학교병원,0.5612857123589877,용답,0.46085431843369473,2,0,8,5,1,0,16,90
